file,class,speckle,small_clusters,color_regions,edge_density
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1236.png,world_24x24,13,22,25,0.2311
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1237.png,world_24x24,4,13,16,0.1828
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1238.png,world_24x24,20,20,21,0.0979
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1239.png,world_24x24,13,13,14,0.0709
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_124.png,world_24x24,4,8,24,0.4479
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1240.png,world_24x24,2,5,9,0.1157
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1241.png,world_24x24,11,12,16,0.1394
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1242.png,world_24x24,21,28,31,0.2245
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1243.png,world_24x24,10,19,23,0.2495
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1244.png,world_24x24,14,23,27,0.2656
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_125.png,world_24x24,11,11,17,0.5625
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1256.png,world_24x24,15,32,38,0.6222
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1257.png,world_24x24,19,37,48,0.5368
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1258.png,world_24x24,26,46,56,0.5702
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1259.png,world_24x24,16,31,42,0.5025
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_126.png,world_24x24,11,11,17,0.4913
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1260.png,world_24x24,27,41,57,0.5728
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1261.png,world_24x24,33,46,59,0.5782
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1262.png,world_24x24,14,23,34,0.8301
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1263.png,world_24x24,13,27,34,0.5734
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1264.png,world_24x24,17,25,27,0.3264
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1265.png,world_24x24,17,29,42,0.56
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1266.png,world_24x24,19,32,42,0.4731
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1267.png,world_24x24,4,19,28,0.3875
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1268.png,world_24x24,18,34,43,0.5394
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1269.png,world_24x24,29,40,52,0.5295
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_127.png,world_24x24,4,4,11,0.3802
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1270.png,world_24x24,18,23,33,0.3775
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1271.png,world_24x24,11,25,35,0.4607
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1272.png,world_24x24,21,32,44,0.4796
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1273.png,world_24x24,16,21,32,0.3977
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1274.png,world_24x24,11,22,31,0.4549
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1275.png,world_24x24,9,26,34,0.3901
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1276.png,world_24x24,40,62,79,0.6062
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1277.png,world_24x24,29,41,54,0.4374
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1278.png,world_24x24,24,40,51,0.467
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1279.png,world_24x24,22,32,44,0.4275
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_128.png,world_24x24,18,22,29,0.5521
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1280.png,world_24x24,17,27,38,0.4329
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1281.png,world_24x24,12,20,31,0.5288
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1282.png,world_24x24,31,57,71,0.6306
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1284.png,world_24x24,0,0,1,0.0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1285.png,world_24x24,10,10,11,0.059
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1286.png,world_24x24,11,12,16,0.1358
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1287.png,world_24x24,9,13,15,0.117
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1288.png,world_24x24,11,16,18,0.1279
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1289.png,world_24x24,7,10,13,0.1131
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_129.png,world_24x24,19,19,23,0.4358
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1290.png,world_24x24,12,20,24,0.2251
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1291.png,world_24x24,15,25,28,0.2309
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1292.png,world_24x24,15,25,29,0.2326
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1293.png,world_24x24,21,31,34,0.256
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1294.png,world_24x24,5,15,18,0.6555
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1295.png,world_24x24,4,13,17,0.7054
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1296.png,world_24x24,7,17,20,0.6723
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1297.png,world_24x24,2,11,15,0.6518
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1298.png,world_24x24,7,21,26,0.6588
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1299.png,world_24x24,8,22,28,0.659
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_130.png,world_24x24,6,6,11,0.3438
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1300.png,world_24x24,7,21,26,0.6474
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1301.png,world_24x24,7,21,27,0.6647
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1302.png,world_24x24,12,31,34,0.5885
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1303.png,world_24x24,3,12,14,0.8542
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1304.png,world_24x24,2,7,10,0.8333
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1305.png,world_24x24,3,14,15,0.9091
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1306.png,world_24x24,3,9,12,0.9286
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1307.png,world_24x24,3,6,10,0.6837
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1308.png,world_24x24,6,15,18,0.5965
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_131.png,world_24x24,8,8,14,0.5087
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1313.png,world_24x24,15,32,38,0.6222
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1314.png,world_24x24,19,37,48,0.5368
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1315.png,world_24x24,26,46,56,0.5702
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1316.png,world_24x24,16,31,42,0.5025
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1317.png,world_24x24,27,41,57,0.5728
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1318.png,world_24x24,33,46,59,0.5782
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1319.png,world_24x24,14,23,34,0.8301
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_132.png,world_24x24,13,15,21,0.3924
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1320.png,world_24x24,13,27,34,0.5734
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1321.png,world_24x24,17,25,27,0.3264
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1322.png,world_24x24,17,29,42,0.56
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1323.png,world_24x24,19,32,42,0.4731
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1324.png,world_24x24,4,19,28,0.3875
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1325.png,world_24x24,18,34,43,0.5394
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1326.png,world_24x24,29,40,52,0.5295
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1327.png,world_24x24,18,23,33,0.3775
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1328.png,world_24x24,11,25,35,0.4607
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1329.png,world_24x24,21,32,44,0.4796
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_133.png,world_24x24,14,14,20,0.3438
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1330.png,world_24x24,16,21,32,0.3977
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1331.png,world_24x24,11,22,31,0.4549
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1332.png,world_24x24,9,26,34,0.3901
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1333.png,world_24x24,40,62,79,0.6062
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1334.png,world_24x24,29,41,54,0.4374
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1335.png,world_24x24,24,40,51,0.467
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1336.png,world_24x24,22,32,44,0.4275
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1337.png,world_24x24,17,27,38,0.4329
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1338.png,world_24x24,12,20,31,0.5288
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1339.png,world_24x24,31,57,71,0.6306
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_134.png,world_24x24,8,8,14,0.4549
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1341.png,world_24x24,2,11,17,0.3167
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1342.png,world_24x24,8,19,24,0.2972
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1343.png,world_24x24,2,11,15,0.1932
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1344.png,world_24x24,10,20,26,0.3203
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1345.png,world_24x24,12,23,28,0.3124
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1346.png,world_24x24,2,11,15,0.1932
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1347.png,world_24x24,8,18,24,0.305
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1348.png,world_24x24,11,19,22,0.2008
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1349.png,world_24x24,14,25,27,0.2283
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_135.png,world_24x24,12,13,20,0.4757
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1350.png,world_24x24,13,22,25,0.2311
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1351.png,world_24x24,4,13,16,0.1828
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1352.png,world_24x24,20,20,21,0.0979
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1353.png,world_24x24,13,13,14,0.0709
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1354.png,world_24x24,2,5,9,0.1157
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1355.png,world_24x24,11,12,16,0.1394
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1356.png,world_24x24,21,28,31,0.2245
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1357.png,world_24x24,10,19,23,0.2495
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1358.png,world_24x24,14,23,27,0.2656
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_136.png,world_24x24,12,12,21,0.276
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_137.png,world_24x24,13,13,21,0.2934
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1370.png,world_24x24,9,18,19,0.2532
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1371.png,world_24x24,8,15,17,0.4485
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1372.png,world_24x24,8,17,18,0.3933
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1373.png,world_24x24,11,16,18,0.4062
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1374.png,world_24x24,29,32,42,0.592
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1375.png,world_24x24,22,24,30,0.4028
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1376.png,world_24x24,26,29,38,0.5938
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1377.png,world_24x24,27,30,40,0.592
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1378.png,world_24x24,22,24,30,0.4045
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1379.png,world_24x24,26,29,38,0.5938
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_138.png,world_24x24,18,21,28,0.3872
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1380.png,world_24x24,0,0,16,0.4375
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1381.png,world_24x24,29,34,45,0.5312
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1382.png,world_24x24,11,13,24,0.5833
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1383.png,world_24x24,22,27,40,0.5451
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1384.png,world_24x24,29,34,45,0.5312
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1385.png,world_24x24,11,13,24,0.5833
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1386.png,world_24x24,22,27,40,0.5451
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1387.png,world_24x24,29,34,45,0.5312
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1388.png,world_24x24,11,13,24,0.5833
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1389.png,world_24x24,22,27,40,0.5451
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_139.png,world_24x24,14,18,25,0.3681
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1390.png,world_24x24,9,9,18,0.651
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1391.png,world_24x24,10,10,19,0.6476
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1392.png,world_24x24,7,7,16,0.7031
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1393.png,world_24x24,11,25,34,0.8429
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1394.png,world_24x24,6,7,14,0.7812
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1395.png,world_24x24,19,20,31,0.6389
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1396.png,world_24x24,16,17,27,0.684
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1398.png,world_24x24,0,0,1,0.0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1399.png,world_24x24,10,10,11,0.059
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_140.png,world_24x24,13,14,22,0.4115
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1400.png,world_24x24,11,12,16,0.1358
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1401.png,world_24x24,9,13,15,0.117
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1402.png,world_24x24,11,16,18,0.1279
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1403.png,world_24x24,7,10,13,0.1131
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1404.png,world_24x24,12,20,24,0.2251
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1405.png,world_24x24,15,25,28,0.2309
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1406.png,world_24x24,15,25,29,0.2326
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1407.png,world_24x24,21,31,34,0.256
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1408.png,world_24x24,5,15,18,0.6555
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1409.png,world_24x24,4,13,17,0.7054
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_141.png,world_24x24,31,53,68,0.6302
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1410.png,world_24x24,7,17,20,0.6723
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1411.png,world_24x24,3,11,15,0.6396
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1412.png,world_24x24,7,21,26,0.6588
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1413.png,world_24x24,8,22,28,0.659
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1414.png,world_24x24,7,21,26,0.6474
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1415.png,world_24x24,7,21,27,0.6647
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1416.png,world_24x24,12,31,34,0.5885
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1417.png,world_24x24,3,12,14,0.8542
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1418.png,world_24x24,2,7,10,0.8333
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1419.png,world_24x24,3,14,15,0.9091
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_142.png,world_24x24,38,53,67,0.6597
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1420.png,world_24x24,3,9,12,0.9286
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1421.png,world_24x24,3,6,10,0.6837
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1422.png,world_24x24,6,15,18,0.5965
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1427.png,world_24x24,4,12,14,0.593
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1428.png,world_24x24,3,5,8,0.5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1429.png,world_24x24,4,9,11,0.374
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1430.png,world_24x24,2,3,6,0.6863
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1431.png,world_24x24,23,27,35,0.408
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1432.png,world_24x24,23,23,24,0.1458
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1433.png,world_24x24,22,23,29,0.3941
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1434.png,world_24x24,23,27,35,0.4115
